id,datetime,entries,station,linename,lat,lon
H007A_R248_02-03-04,2022-04-29T20:00:00Z,91978,1 AV,L,40.73097498,-73.98168087
H007A_R248_02-05-00,2022-04-29T20:00:00Z,393270,1 AV,L,40.73097498,-73.98168087
H008_R248_01-00-00,2022-04-29T20:00:00Z,5104,1 AV,L,40.73097498,-73.98168087
H008_R248_01-00-01,2022-04-29T20:00:00Z,12202,1 AV,L,40.73097498,-73.98168087
H008_R248_01-00-02,2022-04-29T20:00:00Z,20602,1 AV,L,40.73097498,-73.98168087
H008_R248_01-00-03,2022-04-29T20:00:00Z,366716,1 AV,L,40.73097498,-73.98168087
H008_R248_01-00-04,2022-04-29T20:00:00Z,672438,1 AV,L,40.73097498,-73.98168087
H009_R235_00-00-00,2022-04-29T20:00:00Z,698605,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-00-01,2022-04-29T20:00:00Z,3580999,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-00-02,2022-04-29T20:00:00Z,20034478,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-00-03,2022-04-29T20:00:00Z,260307,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-03-00,2022-04-29T20:00:00Z,5499752,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-03-01,2022-04-29T20:00:00Z,15485395,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-03-02,2022-04-29T20:00:00Z,26109210,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-03-03,2022-04-29T20:00:00Z,13424728,BEDFORD AV,L,40.717174,-73.956665
H009_R235_00-05-00,2022-04-29T20:00:00Z,4057,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-00-00,2022-04-29T20:00:00Z,2001421,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-00-01,2022-04-29T20:00:00Z,1297197,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-00-02,2022-04-29T20:00:00Z,2371443,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-00-03,2022-04-29T20:00:00Z,1568641,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-03-00,2022-04-29T20:00:00Z,506440,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-03-01,2022-04-29T20:00:00Z,167860102,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-03-02,2022-04-29T20:00:00Z,864017,BEDFORD AV,L,40.717174,-73.956665
H010_R235_01-03-03,2022-04-29T20:00:00Z,510695,BEDFORD AV,L,40.717174,-73.956665
H012_R268_01-00-00,2022-04-29T21:00:00Z,39620,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-00-01,2022-04-29T21:00:00Z,51207,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-00-02,2022-04-29T21:00:00Z,29932,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-00-03,2022-04-29T21:00:00Z,11784,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-03-00,2022-04-29T21:00:00Z,332608,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-03-01,2022-04-29T21:00:00Z,9652844,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-03-02,2022-04-29T21:00:00Z,48801,LORIMER ST,LG,40.714072,-73.950248
H012_R268_01-03-03,2022-04-29T21:00:00Z,75695,LORIMER ST,LG,40.714072,-73.950248
H013_R249_01-00-00,2022-04-29T20:00:00Z,783429,GRAHAM AV,L,40.714576,-73.943944
H013_R249_01-00-01,2022-04-29T20:00:00Z,14719088,GRAHAM AV,L,40.714576,-73.943944
H013_R249_01-00-02,2022-04-29T20:00:00Z,15595848,GRAHAM AV,L,40.714576,-73.943944
H014_R249_00-00-00,2022-04-29T20:00:00Z,2242942,GRAHAM AV,L,40.714576,-73.943944
H014_R249_00-00-01,2022-04-29T20:00:00Z,463240,GRAHAM AV,L,40.714576,-73.943944
H014_R249_00-00-02,2022-04-29T20:00:00Z,1808435,GRAHAM AV,L,40.714576,-73.943944
H015_R250_01-00-00,2022-04-29T20:00:00Z,7886643,GRAND ST,L,40.711576,-73.940497
H015_R250_01-00-01,2022-04-29T20:00:00Z,753220,GRAND ST,L,40.711576,-73.940497
H015_R250_01-00-02,2022-04-29T20:00:00Z,9523137,GRAND ST,L,40.711576,-73.940497
H016_R250_00-00-00,2022-04-29T20:00:00Z,1600943,GRAND ST,L,40.711576,-73.940497
H016_R250_00-00-01,2022-04-29T20:00:00Z,1190515,GRAND ST,L,40.711576,-73.940497
H016_R250_00-00-02,2022-04-29T20:00:00Z,1338948,GRAND ST,L,40.711576,-73.940497
H017_R265_00-00-00,2022-04-29T20:00:00Z,8112136,MONTROSE AV,L,40.70739106,-73.93979285
H017_R265_00-00-01,2022-04-29T20:00:00Z,3796268,MONTROSE AV,L,40.70739106,-73.93979285
H017_R265_00-00-02,2022-04-29T20:00:00Z,138900400,MONTROSE AV,L,40.70739106,-73.93979285
H019_R294_00-00-00,2022-04-29T20:00:00Z,363589,MORGAN AV,L,40.70615167,-73.933147
H019_R294_00-00-01,2022-04-29T20:00:00Z,411345,MORGAN AV,L,40.70615167,-73.933147
H019_R294_00-00-02,2022-04-29T20:00:00Z,3003529,MORGAN AV,L,40.70615167,-73.933147
H019_R294_00-06-00,2022-04-29T20:00:00Z,263983,MORGAN AV,L,40.70615167,-73.933147
H019_R294_00-06-01,2022-04-29T20:00:00Z,189225,MORGAN AV,L,40.70615167,-73.933147
H019_R294_00-06-02,2022-04-29T20:00:00Z,105674,MORGAN AV,L,40.70615167,-73.933147
H022_R279_00-00-00,2022-04-29T20:00:00Z,8393138,JEFFERSON ST,L,40.70660667,-73.922913
H022_R279_00-00-01,2022-04-29T20:00:00Z,3138287,JEFFERSON ST,L,40.70660667,-73.922913
H022_R279_00-00-02,2022-04-29T20:00:00Z,353093,JEFFERSON ST,L,40.70660667,-73.922913
H022_R279_00-06-00,2022-04-29T20:00:00Z,144218,JEFFERSON ST,L,40.70660667,-73.922913
H022_R279_00-06-01,2022-04-29T20:00:00Z,1290970,JEFFERSON ST,L,40.70660667,-73.922913
H023_R236_00-00-00,2022-04-29T20:00:00Z,5817588,DEKALB AV,L,40.703693,-73.918232
H023_R236_00-00-01,2022-04-29T20:00:00Z,1136460730,DEKALB AV,L,40.703693,-73.918232
H023_R236_00-00-02,2022-04-29T20:00:00Z,2428945,DEKALB AV,L,40.703693,-73.918232
H023_R236_00-06-00,2022-04-29T20:00:00Z,1926402561,DEKALB AV,L,40.703693,-73.918232
H023_R236_00-06-01,2022-04-29T20:00:00Z,3305188,DEKALB AV,L,40.703693,-73.918232
H023_R236_00-06-02,2022-04-29T20:00:00Z,218225,DEKALB AV,L,40.703693,-73.918232
H026_R137_00-00-00,2022-04-29T20:00:00Z,8135976,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H026_R137_00-03-00,2022-04-29T20:00:00Z,264519,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H026_R137_00-03-01,2022-04-29T20:00:00Z,238851,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H026_R137_00-03-02,2022-04-29T20:00:00Z,228979,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H026_R137_00-03-03,2022-04-29T20:00:00Z,5151415,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H026_R137_00-05-00,2022-04-29T20:00:00Z,4842,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H027_R137_01-00-00,2022-04-29T20:00:00Z,11385883,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H027_R137_01-00-01,2022-04-29T20:00:00Z,8084033,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H027_R137_01-00-02,2022-04-29T20:00:00Z,102980,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H027_R137_01-06-00,2022-04-29T20:00:00Z,1664942530,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H027_R137_01-06-01,2022-04-29T20:00:00Z,8228216,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H027_R137_01-06-02,2022-04-29T20:00:00Z,5006151,MYRTLE-WYCKOFF,LM,40.69947106,-73.91097572
H028_R266_00-00-00,2022-04-29T20:00:00Z,6130313,HALSEY ST,L,40.695518,-73.903934
H028_R266_00-00-01,2022-04-29T20:00:00Z,7670026,HALSEY ST,L,40.695518,-73.903934
H028_R266_00-00-02,2022-04-29T20:00:00Z,9522005,HALSEY ST,L,40.695518,-73.903934
H028_R266_00-06-00,2022-04-29T20:00:00Z,1022959,HALSEY ST,L,40.695518,-73.903934
H028_R266_00-06-01,2022-04-29T20:00:00Z,74230102,HALSEY ST,L,40.695518,-73.903934
H030_R266_01-00-00,2022-04-29T20:00:00Z,1692878,HALSEY ST,L,40.695518,-73.903934
H030_R266_01-00-01,2022-04-29T20:00:00Z,790414,HALSEY ST,L,40.695518,-73.903934
H030_R266_01-00-02,2022-04-29T20:00:00Z,3377542,HALSEY ST,L,40.695518,-73.903934
H032_R295_00-00-00,2022-04-29T20:00:00Z,5160308,WILSON AV,L,40.68886654,-73.9039586
H032_R295_00-00-01,2022-04-29T20:00:00Z,7454982,WILSON AV,L,40.68886654,-73.9039586
H032_R295_00-00-02,2022-04-29T20:00:00Z,8635915,WILSON AV,L,40.68886654,-73.9039586
H032_R295_00-05-00,2022-04-29T20:00:00Z,1709,WILSON AV,L,40.68886654,-73.9039586
H033_R313_00-00-00,2022-04-29T20:00:00Z,4599926,BUSHWICK AV,L,40.68286063,-73.90526176
H033_R313_00-00-01,2022-04-29T20:00:00Z,1909699,BUSHWICK AV,L,40.68286063,-73.90526176
H033_R313_00-00-02,2022-04-29T20:00:00Z,1302686,BUSHWICK AV,L,40.68286063,-73.90526176
H035_R348_00-00-00,2022-04-29T20:00:00Z,1247034,ATLANTIC AV,L,40.67534467,-73.903097
H035_R348_00-00-01,2022-04-29T20:00:00Z,1115850,ATLANTIC AV,L,40.67534467,-73.903097
H035_R348_00-00-02,2022-04-29T20:00:00Z,2021235,ATLANTIC AV,L,40.67534467,-73.903097
H037_R349_00-00-00,2022-04-29T21:00:00Z,2833655,SUTTER AV,L,40.669145,-73.901916
H037_R349_00-00-01,2022-04-29T21:00:00Z,199160,SUTTER AV,L,40.669145,-73.901916
H038_R350_00-00-00,2022-04-29T21:00:00Z,163450,LIVONIA AV,L,40.66405727,-73.90056237
H038_R350_00-00-01,2022-04-29T21:00:00Z,226964,LIVONIA AV,L,40.66405727,-73.90056237
H038_R350_00-00-02,2022-04-29T21:00:00Z,7103377,LIVONIA AV,L,40.66405727,-73.90056237
H038_R350_00-05-00,2022-04-29T21:00:00Z,85,LIVONIA AV,L,40.66405727,-73.90056237
H038_R350_00-06-00,2022-04-29T21:00:00Z,566303,LIVONIA AV,L,40.66405727,-73.90056237
H038_R350_00-06-01,2022-04-29T21:00:00Z,532623,LIVONIA AV,L,40.66405727,-73.90056237
H039_R375_00-00-00,2022-04-29T21:00:00Z,33753380,NEW LOTS,L,40.65891477,-73.89927796
H039_R375_00-00-01,2022-04-29T21:00:00Z,172542564,NEW LOTS,L,40.65891477,-73.89927796
H039_R375_00-00-02,2022-04-29T21:00:00Z,390698,NEW LOTS,L,40.65891477,-73.89927796
H040_R376_00-00-00,2022-04-29T21:00:00Z,9945442,EAST 105 ST,L,40.65046879,-73.89954769
H040_R376_00-00-01,2022-04-29T21:00:00Z,90777,EAST 105 ST,L,40.65046879,-73.89954769
H040_R376_00-00-02,2022-04-29T21:00:00Z,4299276,EAST 105 ST,L,40.65046879,-73.89954769
H040_R376_00-00-03,2022-04-29T21:00:00Z,2696388,EAST 105 ST,L,40.65046879,-73.89954769
H041_R152_00-00-00,2022-04-29T21:00:00Z,194832,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-00-01,2022-04-29T21:00:00Z,710394,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-00-02,2022-04-29T21:00:00Z,18340356,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-00-03,2022-04-29T21:00:00Z,15487995,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-00-04,2022-04-29T21:00:00Z,4687273,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-03-00,2022-04-29T21:00:00Z,333,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-03-01,2022-04-29T21:00:00Z,3332,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-03-02,2022-04-29T21:00:00Z,242655,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-03-03,2022-04-29T21:00:00Z,292267,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-05-00,2022-04-29T21:00:00Z,459304,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-05-02,2022-04-29T21:00:00Z,130,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-06-00,2022-04-29T21:00:00Z,34120327,CANARSIE-ROCKAW,L,40.64665367,-73.90185
H041_R152_00-06-01,2022-04-29T21:00:00Z,6587156,CANARSIE-ROCKAW,L,40.64665367,-73.90185
J001_R460_01-00-00,2022-04-29T21:00:00Z,8982837,MARCY AV,JMZ,40.708383,-73.957832
J001_R460_01-00-01,2022-04-29T21:00:00Z,9836104,MARCY AV,JMZ,40.708383,-73.957832
J001_R460_01-00-02,2022-04-29T21:00:00Z,10667460,MARCY AV,JMZ,40.708383,-73.957832
J001_R460_01-05-00,2022-04-29T21:00:00Z,3867,MARCY AV,JMZ,40.708383,-73.957832
J001_R460_01-06-00,2022-04-29T21:00:00Z,460951,MARCY AV,JMZ,40.708383,-73.957832
J001_R460_01-06-01,2022-04-29T21:00:00Z,844488,MARCY AV,JMZ,40.708383,-73.957832
J001_R460_01-06-02,2022-04-29T21:00:00Z,580154,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-00-00,2022-04-29T21:00:00Z,9154,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-00-01,2022-04-29T21:00:00Z,127852,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-00-02,2022-04-29T21:00:00Z,1198807,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-03-00,2022-04-29T21:00:00Z,258220,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-03-01,2022-04-29T21:00:00Z,508008,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-03-02,2022-04-29T21:00:00Z,445970,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-05-00,2022-04-29T21:00:00Z,117441913,MARCY AV,JMZ,40.708383,-73.957832
J002_R460_00-06-00,2022-04-29T21:00:00Z,456028,MARCY AV,JMZ,40.708383,-73.957832
J003_R352_00-00-00,2022-04-29T21:00:00Z,2147295798,HEWES ST,JM,40.70689,-73.953488
J003_R352_00-00-01,2022-04-29T21:00:00Z,3151530,HEWES ST,JM,40.70689,-73.953488
J003_R352_00-00-02,2022-04-29T21:00:00Z,1326009,HEWES ST,JM,40.70689,-73.953488
J003_R352_00-03-00,2022-04-29T21:00:00Z,382299,HEWES ST,JM,40.70689,-73.953488
J003_R352_00-03-01,2022-04-29T21:00:00Z,147339,HEWES ST,JM,40.70689,-73.953488
J003_R352_00-06-00,2022-04-29T21:00:00Z,107717,HEWES ST,JM,40.70689,-73.953488
J003_R352_00-06-01,2022-04-29T21:00:00Z,86561,HEWES ST,JM,40.70689,-73.953488
J005_R353_00-00-00,2022-04-29T21:00:00Z,6191369,LORIMER ST,JM,40.703844,-73.947355
J005_R353_00-00-01,2022-04-29T21:00:00Z,1455645,LORIMER ST,JM,40.703844,-73.947355
J005_R353_00-00-02,2022-04-29T21:00:00Z,2841639,LORIMER ST,JM,40.703844,-73.947355
J005_R353_00-03-00,2022-04-29T21:00:00Z,18365,LORIMER ST,JM,40.703844,-73.947355
J005_R353_00-03-01,2022-04-29T21:00:00Z,6116,LORIMER ST,JM,40.703844,-73.947355
J005_R353_00-06-00,2022-04-29T21:00:00Z,339267,LORIMER ST,JM,40.703844,-73.947355
J005_R353_00-06-01,2022-04-29T21:00:00Z,214427,LORIMER ST,JM,40.703844,-73.947355
J007_R377_00-00-00,2022-04-29T21:00:00Z,17655821,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-00-01,2022-04-29T21:00:00Z,13543541,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-00-02,2022-04-29T21:00:00Z,6701102,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-03-00,2022-04-29T21:00:00Z,81438,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-03-01,2022-04-29T21:00:00Z,5498,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-05-00,2022-04-29T21:00:00Z,117454854,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-06-00,2022-04-29T21:00:00Z,414836,FLUSHING AV,JM,40.7004044,-73.94137735
J007_R377_00-06-01,2022-04-29T21:00:00Z,10995170,FLUSHING AV,JM,40.7004044,-73.94137735
J009_R378_00-00-00,2022-04-29T21:00:00Z,16946712,MYRTLE AV,JMZ,40.697195,-73.935623
J009_R378_00-00-01,2022-04-29T21:00:00Z,3649776,MYRTLE AV,JMZ,40.697195,-73.935623
J009_R378_00-00-02,2022-04-29T21:00:00Z,15536763,MYRTLE AV,JMZ,40.697195,-73.935623
J009_R378_00-00-03,2022-04-29T21:00:00Z,11687989,MYRTLE AV,JMZ,40.697195,-73.935623
J012_R379_00-00-00,2022-04-29T21:00:00Z,5121620,KOSCIUSZKO ST,J,40.693172,-73.928509
J012_R379_00-00-01,2022-04-29T21:00:00Z,1978062,KOSCIUSZKO ST,J,40.693172,-73.928509
J012_R379_00-00-02,2022-04-29T21:00:00Z,9314404,KOSCIUSZKO ST,J,40.693172,-73.928509
J013_R380_00-00-00,2022-04-29T21:00:00Z,6651070,GATES AV,JZ,40.689584,-73.922156
J013_R380_00-00-01,2022-04-29T21:00:00Z,351454,GATES AV,JZ,40.689584,-73.922156
J013_R380_00-00-02,2022-04-29T21:00:00Z,729099,GATES AV,JZ,40.689584,-73.922156
J016_R381_00-00-00,2022-04-29T21:00:00Z,2436420,HALSEY ST,J,40.68641527,-73.91663888
J016_R381_00-00-01,2022-04-29T21:00:00Z,284660,HALSEY ST,J,40.68641527,-73.91663888
J016_R381_00-00-02,2022-04-29T21:00:00Z,19470350,HALSEY ST,J,40.68641527,-73.91663888
J017_R432_00-00-00,2022-04-29T21:00:00Z,1077443,CHAUNCEY ST,JZ,40.6828513,-73.91038357
J017_R432_00-00-01,2022-04-29T21:00:00Z,165094,CHAUNCEY ST,JZ,40.6828513,-73.91038357
J017_R432_00-00-02,2022-04-29T21:00:00Z,205972,CHAUNCEY ST,JZ,40.6828513,-73.91038357
J020_R433_00-00-00,2022-04-29T21:00:00Z,2244195,ALABAMA AV,J,40.676998,-73.898526
J020_R433_00-00-01,2022-04-29T21:00:00Z,757118,ALABAMA AV,J,40.676998,-73.898526
J020_R433_00-00-02,2022-04-29T21:00:00Z,6129807,ALABAMA AV,J,40.676998,-73.898526
J021_R434_00-00-00,2022-04-29T21:00:00Z,7339,VAN SICLEN AV,JZ,40.67802821,-73.89165773
J021_R434_00-00-01,2022-04-29T21:00:00Z,5798123,VAN SICLEN AV,JZ,40.67802821,-73.89165773
J021_R434_00-00-02,2022-04-29T21:00:00Z,7591963,VAN SICLEN AV,JZ,40.67802821,-73.89165773
J022_R435_00-00-00,2022-04-29T21:00:00Z,5479685,CLEVELAND ST,J,40.679778,-73.885194
J022_R435_00-00-01,2022-04-29T21:00:00Z,5850150,CLEVELAND ST,J,40.679778,-73.885194
J023_R436_00-00-00,2022-04-29T21:00:00Z,7653146,NORWOOD AV,JZ,40.68152,-73.879626
J023_R436_00-00-01,2022-04-29T21:00:00Z,3093577,NORWOOD AV,JZ,40.68152,-73.879626
J023_R436_00-00-02,2022-04-29T21:00:00Z,3648780,NORWOOD AV,JZ,40.68152,-73.879626
J024_R437_00-00-00,2022-04-29T21:00:00Z,1207852,CRESCENT ST,JZ,40.68315266,-73.87392925
J024_R437_00-00-01,2022-04-29T21:00:00Z,6621465,CRESCENT ST,JZ,40.68315266,-73.87392925
J024_R437_00-00-02,2022-04-29T21:00:00Z,527019,CRESCENT ST,JZ,40.68315266,-73.87392925
J025_R003_00-00-00,2022-04-29T20:00:00Z,787482,CYPRESS HILLS,J,40.689616,-73.873322
J025_R003_00-00-01,2022-04-29T20:00:00Z,2058802,CYPRESS HILLS,J,40.689616,-73.873322
J025_R003_00-00-02,2022-04-29T20:00:00Z,5054322,CYPRESS HILLS,J,40.689616,-73.873322
J028_R004_00-00-00,2022-04-29T20:00:00Z,115453,75 ST-ELDERTS,JZ,40.69129,-73.867288
J028_R004_00-00-01,2022-04-29T20:00:00Z,4530644,75 ST-ELDERTS,JZ,40.69129,-73.867288
J028_R004_00-00-02,2022-04-29T20:00:00Z,1016448,75 ST-ELDERTS,JZ,40.69129,-73.867288
J028_R004_00-00-03,2022-04-29T20:00:00Z,1287893,75 ST-ELDERTS,JZ,40.69129,-73.867288
J028_R004_00-00-04,2022-04-29T20:00:00Z,302663,75 ST-ELDERTS,JZ,40.69129,-73.867288
J030_R005_00-00-00,2022-04-29T20:00:00Z,8598394,85 ST-FOREST PK,J,40.692427,-73.860087
J030_R005_00-00-01,2022-04-29T20:00:00Z,5419531,85 ST-FOREST PK,J,40.692427,-73.860087
J030_R005_00-00-02,2022-04-29T20:00:00Z,676337,85 ST-FOREST PK,J,40.692427,-73.860087
J030_R005_00-00-03,2022-04-29T20:00:00Z,8054019,85 ST-FOREST PK,J,40.692427,-73.860087
J031_R006_00-00-00,2022-04-29T20:00:00Z,5346760,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J031_R006_00-00-01,2022-04-29T20:00:00Z,2694916,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J031_R006_00-00-02,2022-04-29T20:00:00Z,4580511,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J031_R006_00-00-03,2022-04-29T20:00:00Z,257764,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J032_R006_01-05-00,2022-04-29T20:00:00Z,393596,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J032_R006_01-06-00,2022-04-29T20:00:00Z,2055963,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J032_R006_01-06-01,2022-04-29T20:00:00Z,1532454,WOODHAVEN BLVD,JZ,40.693704,-73.852052
J034_R007_00-00-00,2022-04-29T20:00:00Z,343488,104 ST,JZ,40.695166,-73.844435
J034_R007_00-00-01,2022-04-29T20:00:00Z,160683,104 ST,JZ,40.695166,-73.844435
J034_R007_00-00-02,2022-04-29T20:00:00Z,170593,104 ST,JZ,40.695166,-73.844435
J034_R007_00-00-03,2022-04-29T20:00:00Z,410717,104 ST,JZ,40.695166,-73.844435
J035_R008_00-00-00,2022-04-29T20:00:00Z,4059699,111 ST,J,40.69711481,-73.83679338
J035_R008_00-00-01,2022-04-29T20:00:00Z,3425879,111 ST,J,40.69711481,-73.83679338
J035_R008_00-00-02,2022-04-29T20:00:00Z,3061,111 ST,J,40.69711481,-73.83679338
J035_R008_00-00-03,2022-04-29T20:00:00Z,7268390,111 ST,J,40.69711481,-73.83679338
J037_R009_00-00-00,2022-04-29T20:00:00Z,3648204,121 ST,JZ,40.700482,-73.828349
J037_R009_00-00-01,2022-04-29T20:00:00Z,2252305,121 ST,JZ,40.700482,-73.828349
J037_R009_00-00-02,2022-04-29T20:00:00Z,984231,121 ST,JZ,40.700482,-73.828349
J037_R009_00-00-03,2022-04-29T20:00:00Z,2273455,121 ST,JZ,40.700482,-73.828349
J037_R009_00-06-00,2022-04-29T20:00:00Z,69858,121 ST,JZ,40.700482,-73.828349
J037_R009_00-06-01,2022-04-29T20:00:00Z,1946333425,121 ST,JZ,40.700482,-73.828349
JFK01_R535_00-00-01,2022-04-29T21:00:00Z,229011,HOWARD BCH JFK,A,40.660476,-73.830301
JFK01_R535_00-00-02,2022-04-29T21:00:00Z,2777,HOWARD BCH JFK,A,40.660476,-73.830301
JFK01_R535_00-00-03,2022-04-29T21:00:00Z,22781,HOWARD BCH JFK,A,40.660476,-73.830301
JFK02_R535_01-00-01,2022-04-29T21:00:00Z,313131,HOWARD BCH JFK,A,40.660476,-73.830301
JFK02_R535_01-00-02,2022-04-29T21:00:00Z,223231,HOWARD BCH JFK,A,40.660476,-73.830301
JFK02_R535_01-00-03,2022-04-29T21:00:00Z,157152,HOWARD BCH JFK,A,40.660476,-73.830301
JFK02_R535_01-00-04,2022-04-29T21:00:00Z,43435,HOWARD BCH JFK,A,40.660476,-73.830301
JFK02_R535_01-00-05,2022-04-29T21:00:00Z,165006,HOWARD BCH JFK,A,40.660476,-73.830301
JFK02_R535_01-00-06,2022-04-29T21:00:00Z,60177,HOWARD BCH JFK,A,40.660476,-73.830301
JFK03_R536_00-00-02,2022-04-29T21:00:00Z,331546,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
JFK03_R536_00-00-03,2022-04-29T21:00:00Z,349444,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
JFK03_R536_00-03-00,2022-04-29T21:00:00Z,291950,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
JFK03_R536_00-03-01,2022-04-29T21:00:00Z,1189850,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
JFK03_R536_00-03-02,2022-04-29T21:00:00Z,298746,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
JFK03_R536_00-03-03,2022-04-29T21:00:00Z,154763,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
JFK03_R536_00-03-04,2022-04-29T21:00:00Z,129720,SUTPHIN-ARCHER,EJZ,40.70038242,-73.80800472
K017_R401_00-00-00,2022-04-29T21:00:00Z,1110699,CENTRAL AV,M,40.697873,-73.927243
K017_R401_00-00-01,2022-04-29T21:00:00Z,3032379,CENTRAL AV,M,40.697873,-73.927243
K017_R401_00-03-00,2022-04-29T21:00:00Z,1919004,CENTRAL AV,M,40.697873,-73.927243
K017_R401_00-03-01,2022-04-29T21:00:00Z,3174148,CENTRAL AV,M,40.697873,-73.927243
K019_R413_00-00-00,2022-04-29T21:00:00Z,1671425,KNICKERBOCKER,M,40.69866,-73.91972
K019_R413_00-00-01,2022-04-29T21:00:00Z,2367810,KNICKERBOCKER,M,40.69866,-73.91972
K019_R413_00-03-00,2022-04-29T21:00:00Z,4943136,KNICKERBOCKER,M,40.69866,-73.91972
K019_R413_00-03-01,2022-04-29T21:00:00Z,5037858,KNICKERBOCKER,M,40.69866,-73.91972
K022_R402_00-00-00,2022-04-29T21:00:00Z,2703757,SENECA AVE,M,40.702919,-73.907582
K022_R402_00-00-01,2022-04-29T21:00:00Z,1418808,SENECA AVE,M,40.702919,-73.907582
K022_R402_00-03-00,2022-04-29T21:00:00Z,2139248,SENECA AVE,M,40.702919,-73.907582
K022_R402_00-03-01,2022-04-29T21:00:00Z,2756384,SENECA AVE,M,40.702919,-73.907582
K024_R403_00-00-00,2022-04-29T21:00:00Z,4294964,FOREST AVE,M,40.704412,-73.903075
K024_R403_00-00-01,2022-04-29T21:00:00Z,6916567,FOREST AVE,M,40.704412,-73.903075
K024_R403_00-00-02,2022-04-29T21:00:00Z,1232368,FOREST AVE,M,40.704412,-73.903075
K025_R404_00-00-00,2022-04-29T21:00:00Z,4517150,FRESH POND RD,M,40.706226,-73.895898
K025_R404_00-00-01,2022-04-29T21:00:00Z,1301831,FRESH POND RD,M,40.706226,-73.895898
K025_R404_00-00-02,2022-04-29T21:00:00Z,4131957,FRESH POND RD,M,40.706226,-73.895898
